ID_HECHO,N_VICTIMAS,FECHA,DIA_SEMANA,ANIO,MES,DIA,HORA,FRANJA_HORARIA,TIPO_DE_CALLE,CALLE,CRUCE,LUGAR_DEL_HECHO,COMUNA,LONGITUD,LATITUD,PARTICIPANTES,VICTIMA,ACUSADO
2018-0033,1,2018-04-07,SABADO,2018,4,7,7,MANIANA_6-10,AVENIDA,CAMARONES,LOPE DE VEGA AV.,CAMARONES y LOPE DE VEGA AV.,10,-58.50535541,-34.62902048,MOTO-CARGAS,MOTO,CARGAS
2018-0034,1,2018-04-11,MIERCOLES,2018,4,11,18,TARDE_16-20,AVENIDA,SANTA FE AV.,,SANTA FE AV. 2320,2,-58.40021675,-34.59522198,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0035,1,2018-04-12,JUEVES,2018,4,12,16,TARDE_16-20,AVENIDA,RIVADAVIA AV.,,RIVADAVIA AV. 6950,7,-58.46325991,-34.62919627,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0036,1,2018-04-13,VIERNES,2018,4,13,23,NOCHE_21-1,AVENIDA,SAN MARTIN AV.,ARGERICH,SAN MARTIN AV. y ARGERICH,15,-58.49471482,-34.59694755,MOTO-AUTO,MOTO,AUTO
2018-0037,1,2018-04-18,MIERCOLES,2018,4,18,18,TARDE_16-20,AVENIDA,CORDOBA AV.,"URIBURU JOSE E., PRES.","CORDOBA AV. y URIBURU JOSE E., PRES.",2,-58.39872610,-34.59975962,PEATON-CARGAS,PEATON,CARGAS
2018-0038,2,2018-04-20,VIERNES,2018,4,20,17,TARDE_16-20,AVENIDA,RIVADAVIA AV.,,RIVADAVIA AV. 1571,1,-58.38872177,-34.60885045,PEATON-AUTO,PEATON,AUTO
2018-0039,1,2018-04-21,SABADO,2018,4,21,22,NOCHE_21-1,AUTOPISTA,"LUGONES, LEOPOLDO AV.",,"LUGONES KM 4.7, AU.",14,.,.,PEATON-AUTO,PEATON,AUTO
2018-0040,1,2018-04-27,VIERNES,2018,4,27,11,MEDIODIA_11-15,CALLE,"FREIRE, RAMON, CAP. GRAL.","OLAGUER Y FELIU, VIRREY","FREIRE, RAMON, CAP. GRAL. y OLAGUER Y FELIU, VIRREY",13,-58.45686132,-34.57305993,PEATON-CARGAS,PEATON,CARGAS
2018-0041,1,2018-04-27,VIERNES,2018,4,27,13,MEDIODIA_11-15,AVENIDA,LA PLATA AV.,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","LA PLATA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4,-58.42281627,-34.64282424,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0042,1,2018-04-27,VIERNES,2018,4,27,18,TARDE_16-20,CALLE,BRANDSEN,PERDRIEL,BRANDSEN y PERDRIEL,4,-58.38666024,-34.63953396,MOTO-CARGAS,MOTO,CARGAS
2018-0043,1,2018-04-28,SABADO,2018,4,28,6,MANIANA_6-10,AVENIDA,"VILARDEBO, TEODORO",ALVAREZ JONTE AV.,"VILARDEBO, TEODORO y ALVAREZ JONTE AV.",11,-58.49122843,-34.61207587,MOTO-AUTO,MOTO,AUTO
2018-0044,1,2018-04-28,SABADO,2018,4,28,9,MANIANA_6-10,AVENIDA,ALBERTI,INDEPENDENCIA AV.,ALBERTI e INDEPENDENCIA AV.,3,-58.40098306,-34.61866627,PEATON-AUTO,PEATON,AUTO
2018-0045,1,2018-04-30,LUNES,2018,4,30,7,MANIANA_6-10,AVENIDA,ALVAREZ THOMAS AV.,,ALVAREZ THOMAS AV. 879,13,-58.45448963,-34.57916920,AUTO-CARGAS,AUTO,CARGAS
2018-0046,1,2018-05-02,MIERCOLES,2018,5,2,3,MADRUGADA_2-5,GRAL PAZ,"PAZ, GRAL. AV.",RIVADAVIA AV.,"PAZ, GRAL. AV. y RIVADAVIA AV.",9,-58.52927982,-34.63931752,PEATON-AUTO,PEATON,AUTO
2018-0047,1,2018-05-08,MARTES,2018,5,8,19,TARDE_16-20,AVENIDA,CORRIENTES AV.,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0048,1,2018-05-09,MIERCOLES,2018,5,9,10,MANIANA_6-10,AVENIDA,RIVADAVIA AV.,PEDERNERA,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0049,1,2018-05-11,VIERNES,2018,5,11,19,TARDE_16-20,CALLE,QUESADA,,QUESADA 2300,13,-58.46213220,-34.55395823,PEATON-AUTO,PEATON,AUTO
2018-0050,1,2018-05-14,LUNES,2018,5,14,18,TARDE_16-20,AVENIDA,CABILDO AV.,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.56203610,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0051,1,2018-05-15,MARTES,2018,5,15,21,NOCHE_21-1,CALLE,CALIFORNIA,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.35977160,-34.64341878,PEATON-AUTO,PEATON,AUTO
2018-0052,1,2018-05-18,VIERNES,2018,5,18,20,TARDE_16-20,AVENIDA,"CARRIL, SALVADOR MARIA DEL AV.",NAZCA,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0053,1,2018-05-20,DOMINGO,2018,5,20,2,MADRUGADA_2-5,CALLE,SAN LUIS,AGUERO,SAN LUIS y AGUERO,3,-58.41059280,-34.59939180,MOTO-AUTO,MOTO,AUTO
2018-0054,1,2018-05-22,MARTES,2018,5,22,11,MEDIODIA_11-15,CALLE,LUGONES,,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON-BICICLETA,PEATON,BICICLETA
2018-0055,1,2018-05-29,MARTES,2018,5,29,7,MANIANA_6-10,AVENIDA,INDEPENDENCIA AV.,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO-AUTO,MOTO,AUTO
2018-0056,1,2018-06-02,SABADO,2018,6,2,13,MEDIODIA_11-15,AVENIDA,RIVADAVIA AV.,,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0057,1,2018-06-03,DOMINGO,2018,6,3,3,MADRUGADA_2-5,CALLE,COMBATE DE LOS POZOS,HUMBERTO 1º,COMBATE DE LOS POZOS y HUMBERTO 1º,3,-58.39311376,-34.62163006,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0058,1,2018-06-03,DOMINGO,2018,6,3,6,MANIANA_6-10,AVENIDA,CORDOBA AV.,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO-AUTO,MOTO,AUTO
2018-0059,1,2018-06-08,VIERNES,2018,6,8,6,MANIANA_6-10,AVENIDA,"GARAY, JUAN DE AV.",SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO-MOVIL,MOTO,OTRO
2018-0060,1,2018-06-08,VIERNES,2018,6,8,12,MEDIODIA_11-15,AVENIDA,LAVALLE,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0061,1,2018-06-10,DOMINGO,2018,6,10,11,MEDIODIA_11-15,CALLE,ESTADOS UNIDOS,PICHINCHA,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO-MOTO,MOTO,MOTO
2018-0062,1,2018-06-14,JUEVES,2018,6,14,1,NOCHE_21-1,CALLE,ROSARIO,BARCO CENTENERA DEL,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON-CARGAS,PEATON,CARGAS
2018-0063,1,2018-06-16,SABADO,2018,6,16,21,NOCHE_21-1,AVENIDA,"ALEM, LEANDRO N. AV.",VIAMONTE,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0064,1,2018-06-25,LUNES,2018,6,25,1,NOCHE_21-1,AVENIDA,VARELA AV.,PRIMERA JUNTA,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO-CARGAS,AUTO,CARGAS
2018-0065,1,2018-06-26,MARTES,2018,6,26,17,TARDE_16-20,CALLE,"PELLEGRINI, CARLOS",JUNCAL,"PELLEGRINI, CARLOS y JUNCAL",1,-58.38161909,-34.59283447,MOTO-CARGAS,MOTO,CARGAS
2018-0066,1,2018-06-28,JUEVES,2018,6,28,11,MEDIODIA_11-15,AVENIDA,CORRIENTES AV.,"LACROZE, FEDERICO AV.","CORRIENTES AV. y LACROZE, FEDERICO AV.",15,-58.45511899,-34.58698157,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0067,1,2018-06-29,VIERNES,2018,6,29,16,TARDE_16-20,AVENIDA,"MONTES DE OCA, MANUEL AV.",FINOCHIETTO ENRIQUE DR.,"MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.",4,-58.37724226,-34.62973033,PASAJEROS-AUTO,PASAJEROS,AUTO
2018-0068,1,2018-07-01,DOMINGO,2018,7,1,9,MANIANA_6-10,AVENIDA,CARABOBO AV.,"ALBERDI, JUAN BAUTISTA AV.","CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.",7,-58.45546217,-34.62930339,MOTO-AUTO,MOTO,AUTO
2018-0069,1,2018-07-04,MIERCOLES,2018,7,4,21,NOCHE_21-1,AVENIDA,CORDOBA AV.,,CORDOBA AV. 2215,2,-58.39897064,-34.59954925,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
2018-0070,1,2018-07-07,SABADO,2018,7,7,15,MEDIODIA_11-15,CALLE,ESTADOS UNIDOS,"URQUIZA, GRAL.","ESTADOS UNIDOS y URQUIZA, GRAL.",3,-58.40917826,-34.62126274,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0071,1,2018-07-10,MARTES,2018,7,10,17,TARDE_16-20,AVENIDA,MORENO,"HUERGO, ING. AV.","MORENO y HUERGO, ING. AV.",1,-58.36726348,-34.61099738,MOTO-CARGAS,MOTO,CARGAS
2018-0072,1,2018-07-11,MIERCOLES,2018,7,11,13,MEDIODIA_11-15,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MONTIEL,8,-58.48267426,-34.68454456,MOTO-CARGAS,MOTO,CARGAS
2018-0073,1,2018-07-11,MIERCOLES,2018,7,11,15,MEDIODIA_11-15,AVENIDA,"IRIARTE, GRAL. AV.",,"IRIARTE, GRAL. AV. 3400",4,-58.39546165,-34.65168841,PEATON-CARGAS,PEATON,CARGAS
2018-0074,1,2018-07-14,SABADO,2018,7,14,6,MANIANA_6-10,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",,"ALBERDI, JUAN BAUTISTA AV. 2968",7,-58.46941984,-34.63376545,AUTO-CARGAS,AUTO,CARGAS
2018-0075,1,2018-07-15,DOMINGO,2018,7,15,7,MANIANA_6-10,AVENIDA,DEL LIBERTADOR AV.,ORTIZ DE OCAMPO,DEL LIBERTADOR AV. y ORTIZ DE OCAMPO,14,-58.40367321,-34.58129246,PEATON-AUTO,PEATON,AUTO
2018-0076,1,2018-07-16,LUNES,2018,7,16,9,MANIANA_6-10,CALLE,"CHAVEZ, JORGE","PAZ, GRAL. AV.","CHAVEZ, JORGE y PAZ, GRAL. AV.",9,-58.52932872,-34.65014993,AUTO-CARGAS,AUTO,CARGAS
2018-0077,1,2018-07-16,LUNES,2018,7,16,23,NOCHE_21-1,CALLE,"URQUIZA, GRAL.",ESTADOS UNIDOS,"URQUIZA, GRAL. y ESTADOS UNIDOS",3,-58.40917826,-34.62126274,AUTO-CARGAS,AUTO,CARGAS
2018-0078,1,2018-07-21,SABADO,2018,7,21,6,MANIANA_6-10,CALLE,PARAGUAY,SANCHEZ DE BUSTAMANTE,PARAGUAY y SANCHEZ DE BUSTAMANTE,2,-58.41264127,-34.59473294,PEATON-AUTO,PEATON,AUTO
2018-0079,1,2018-07-23,LUNES,2018,7,23,7,MANIANA_6-10,GRAL PAZ,DE LOS CORRALES AV.,"PAZ, GRAL. AV.","DE LOS CORRALES AV. y PAZ, GRAL. AV.",9,-58.50877521,-34.66977709,PEATON-CARGAS,PEATON,CARGAS
2018-0080,1,2018-07-25,MIERCOLES,2018,7,25,22,NOCHE_21-1,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",CARHUE,"ALBERDI, JUAN BAUTISTA AV. y CARHUE",9,-58.51232237,-34.65903530,PEATON-AUTO,PEATON,AUTO
2018-0081,1,2018-07-29,DOMINGO,2018,7,29,6,MANIANA_6-10,AVENIDA,CASTANARES AV.,RIVERA INDARTE AV.,CASTAÑARES AV. y RIVERA INDARTE AV.,7,-58.44744156,-34.64567171,MULTIPLE,PEATON,MULTIPLE
2018-0082,1,2018-08-01,MIERCOLES,2018,8,1,15,MEDIODIA_11-15,AVENIDA,LARRAZABAL,"GARZON, EUGENIO, GRAL. AV.","LARRAZABAL y GARZON, EUGENIO, GRAL. AV.",9,-58.49441273,-34.65869968,MOTO-CARGAS,MOTO,CARGAS
2018-0083,1,2018-08-02,JUEVES,2018,8,2,5,MADRUGADA_2-5,GRAL PAZ,"PAZ, GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV.","PAZ, GRAL. AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47976785,-34.69153196,MOTO-CARGAS,MOTO,CARGAS
2018-0084,1,2018-08-03,VIERNES,2018,8,3,7,MANIANA_6-10,AVENIDA,"MOREAU DE JUSTO, ALICIA AV.",COCHABAMBA,"MOREAU DE JUSTO, ALICIA AV. y COCHABAMBA",1,-58.36523349,-34.62260331,PEATON-CARGAS,PEATON,CARGAS
2018-0085,2,2018-08-03,VIERNES,2018,8,3,18,TARDE_16-20,AVENIDA,ENTRE RIOS AV.,"GARAY, JUAN DE AV.","ENTRE RIOS AV. y GARAY, JUAN DE AV.",3,-58.39118948,-34.62704273,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0086,1,2018-08-10,VIERNES,2018,8,10,21,NOCHE_21-1,AVENIDA,DIRECTORIO AV.,GUARDIA NACIONAL,DIRECTORIO AV. y GUARDIA NACIONAL,9,-58.49019551,-34.65015854,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0087,1,2018-08-15,MIERCOLES,2018,8,15,19,TARDE_16-20,AVENIDA,PAVON AV.,COLOMBRES,PAVON AV. y COLOMBRES,5,-58.41644362,-34.63023775,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0088,1,2018-08-17,VIERNES,2018,8,17,16,TARDE_16-20,GRAL PAZ,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO-CARGAS,MOTO,CARGAS
2018-0089,1,2018-08-17,VIERNES,2018,8,17,17,TARDE_16-20,AVENIDA,PICHINCHA AV.,BRASIL,PICHINCHA AV. y BRASIL,4,-58.39626094,-34.63036565,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0090,1,2018-08-18,SABADO,2018,8,18,10,MANIANA_6-10,AVENIDA,27 DE FEBRERO AV.,PERGAMINO,27 DE FEBRERO AV. y PERGAMINO,8,-58.43284809,-34.67051543,MOTO-AUTO,MOTO,AUTO
2018-0091,1,2018-08-19,DOMINGO,2018,8,19,18,TARDE_16-20,AUTOPISTA,AUTOPISTA PERITO MORENO,BARRAGAN,AUTOPISTA PERITO MORENO y BARRAGAN,9,-58.52280139,-34.63659934,AUTO-AUTO,AUTO,AUTO
2018-0092,1,2018-08-20,LUNES,2018,8,20,8,MANIANA_6-10,AVENIDA,CORDOBA AV.,GASCON,CORDOBA AV. y GASCON,14,-58.42336930,-34.59774487,MOTO-AUTO,MOTO,AUTO
2018-0093,1,2018-08-20,LUNES,2018,8,20,8,MANIANA_6-10,CALLE,15 DE NOVIEMBRE DE 1889,,15 DE NOVIEMBRE DE 1889 1513,1,-58.38691681,-34.63105973,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0094,1,2018-08-23,JUEVES,2018,8,23,5,MADRUGADA_2-5,CALLE,"SALGUERO, JERONIMO",BERUTI,"SALGUERO, JERONIMO y BERUTI",14,-58.41169020,-34.58579880,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0095,1,2018-08-26,DOMINGO,2018,8,26,0,NOCHE_21-1,AVENIDA,LACARRA AV.,"DELLEPIANE, LUIS, TTE. GRAL.","LACARRA AV. y DELLEPIANE, LUIS, TTE. GRAL.",9,-58.46739825,-34.65117757,AUTO-AUTO,AUTO,AUTO
2018-0096,1,2018-08-31,VIERNES,2018,8,31,22,NOCHE_21-1,AUTOPISTA,"HECTOR J. CAMPORA, AU.","ROCA, CNEL. AV.","PRESIDENTE HECTOR J. CAMPORA, AU. y ROCA",8,-58.44483258,-34.67152226,PEATON-AUTO,PEATON,AUTO
2018-0097,1,2018-09-02,DOMINGO,2018,9,2,10,MANIANA_6-10,AVENIDA,VARELA AV.,"RABANAL, FRANCISCO, INTENDENTE AV.","VARELA AV. y RABANAL, FRANCISCO, INTENDENTE AV.",8,-58.43254025,-34.66128115,AUTO-MOVIL,AUTO,OTRO
2018-0098,2,2018-09-09,DOMINGO,2018,9,9,5,MADRUGADA_2-5,GRAL PAZ,"PAZ, GRAL. AV.",BERON DE ASTRADA,"PAZ, GRAL. AV. y BERON DE ASTRADA",8,-58.47199387,-34.69640164,AUTO-AUTO,AUTO,AUTO
2018-0099,1,2018-09-12,MIERCOLES,2018,9,12,14,MEDIODIA_11-15,AVENIDA,RIVADAVIA AV.,PEDERNERA,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0100,1,2018-09-20,JUEVES,2018,9,20,10,MANIANA_6-10,AVENIDA,"RAWSON DE DELLEPIANE, ELVIRA AV.",,"RAWSON DE DELLEPIANE, ELVIRA AV. 150",1,-58.36217754,-34.62367156,MOTO-AUTO,MOTO,AUTO
2018-0101,1,2018-09-21,VIERNES,2018,9,21,0,NOCHE_21-1,GRAL PAZ,"PAZ, GRAL. AV.",ZAPIOLA,"PAZ, GRAL. AV. y ZAPIOLA",12,-58.48098594,-34.54073130,MULTIPLE,AUTO,MULTIPLE
2018-0102,1,2018-09-21,VIERNES,2018,9,21,0,NOCHE_21-1,CALLE,FAMATINA,"TABORDA, DIOGENES","FAMATINA y TABORDA, DIOGENES",4,-58.41083404,-34.64640709,MOTO-AUTO,MOTO,AUTO
2018-0103,1,2018-09-27,JUEVES,2018,9,27,17,TARDE_16-20,AVENIDA,"CASTAÑARES, AV.","BONORINO, ESTEBAN, CNEL. AV.","CASTAÑARES AV. y BONORINO, ESTEBAN, CNEL. AV.",7,-58.44609828,-34.64446729,PEATON-MOTO,PEATON,MOTO
2018-0104,1,2018-10-01,LUNES,2018,10,1,8,MANIANA_6-10,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,SUAREZ AV.,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,4,-58.37709334,-34.64035082,MOTO-MOTO,MOTO,MOTO
2018-0105,1,2018-10-03,MIERCOLES,2018,10,3,18,TARDE_16-20,AVENIDA,NAZCA AV.,RIVADAVIA AV.,NAZCA AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0106,1,2018-10-04,JUEVES,2018,10,4,22,NOCHE_21-1,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",ECHEVERRIA,"FIGUEROA ALCORTA, PRES. AV. y ECHEVERRIA",13,-58.43674281,-34.55161027,MOTO-MOTO,MOTO,MOTO
2018-0107,1,2018-10-06,SABADO,2018,10,6,14,MEDIODIA_11-15,AVENIDA,RIVADAVIA AV.,JUJUY AV.,RIVADAVIA AV. y JUJUY AV.,3,-58.40596860,-34.61011987,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0108,1,2018-10-09,MARTES,2018,10,9,14,MEDIODIA_11-15,AVENIDA,DE LOS ITALIANOS AV.,"GUEMES, MACACHA","DE LOS ITALIANOS AV. y GUEMES, MACACHA",1,-58.36154069,-34.60463618,MOTO-AUTO,MOTO,AUTO
2018-0109,1,2018-10-10,MIERCOLES,2018,10,10,22,NOCHE_21-1,AVENIDA,TUCUMAN,"ALEM, LEANDRO N. AV.","TUCUMAN y ALEM, LEANDRO N. AV.",1,-58.37062179,-34.60066507,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0110,1,2018-10-13,SABADO,2018,10,13,3,MADRUGADA_2-5,AVENIDA,CORRIENTES AV.,"GALLARDO, ANGEL AV.","CORRIENTES AV. y GALLARDO, ANGEL AV.",15,-58.43220014,-34.60207186,PEATON-MOTO,PEATON,MOTO
2018-0111,1,2018-10-19,VIERNES,2018,10,19,12,MEDIODIA_11-15,AUTOPISTA,AUTOPISTA PERITO MORENO,,"AUTOPISTA PERITO MORENO & PERON, EVA  AV.",9,-58.46958442,-34.64949724,MOTO-CARGAS,MOTO,CARGAS
2018-0112,1,2018-10-24,MIERCOLES,2018,10,24,9,MANIANA_6-10,CALLE,MUÑECAS,SERRANO,MUÑECAS y SERRANO,15,-58.44671397,-34.59970903,MOTO-CARGAS,MOTO,CARGAS
2018-0113,1,2018-10-25,JUEVES,2018,10,25,11,MEDIODIA_11-15,CALLE,"ARTIGAS, JOSE GERVASIO, GRAL.",TRES ARROYOS,"ARTIGAS, JOSE GERVASIO, GRAL. y TRES ARROYOS",11,-58.47152163,-34.61474911,MOTO-CARGAS,MOTO,CARGAS
2018-0114,1,2018-10-30,MARTES,2018,10,30,2,MADRUGADA_2-5,AVENIDA,SOLIS,INDEPENDENCIA AV.,SOLIS e INDEPENDENCIA AV.,1,-58.39032921,-34.61807951,MOTO-AUTO,MOTO,AUTO
2018-0115,1,2018-10-31,MIERCOLES,2018,10,31,12,MEDIODIA_11-15,CALLE,"BOSCH, VENTURA","PAZ, GRAL. AV.","BOSCH, VENTURA y PAZ, GRAL. AV.",9,-58.52887773,-34.64297861,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0116,1,2018-11-01,JUEVES,2018,11,1,10,MANIANA_6-10,GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 14800",8,-58.49371157,-34.67981324,PEATON-CARGAS,PEATON,CARGAS
2018-0117,1,2018-11-04,DOMINGO,2018,11,4,8,MANIANA_6-10,AVENIDA,"PERON, EVA AV.",,"PERON, EVA AV. 5321",9,-58.48266599,-34.66012327,MOTO-MOTO,MOTO,MOTO
2018-0118,1,2018-11-05,LUNES,2018,11,5,14,MEDIODIA_11-15,AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL",PUEYRREDON AV.,"PERON, JUAN DOMINGO, TTE. GENERAL y PUEYRREDON AV.",3,-58.40612253,-34.60774301,PEATON-MOTO,PEATON,MOTO
2018-0119,1,2018-11-05,LUNES,2018,11,5,22,NOCHE_21-1,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",SAN PEDRITO,"RABANAL, FRANCISCO, INTENDENTE AV. y SAN PEDRITO",8,-58.43613623,-34.66292532,PEATON-SD,PEATON,SD
2018-0120,1,2018-11-09,VIERNES,2018,11,9,13,MEDIODIA_11-15,AVENIDA,MONROE,ALVAREZ THOMAS AV.,MONROE y ALVAREZ THOMAS AV.,12,-58.48250732,-34.57208238,PEATON-AUTO,PEATON,AUTO
2018-0121,1,2018-11-09,VIERNES,2018,11,9,16,TARDE_16-20,AVENIDA,RIVADAVIA AV.,MANZONI,RIVADAVIA AV. y MANZONI,10,-58.49945705,-34.63743280,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0122,1,2018-11-12,LUNES,2018,11,12,1,NOCHE_21-1,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,LARRAZABAL,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y LARRAZABAL,8,-58.47743966,-34.67233407,AUTO-AUTO,AUTO,AUTO
2018-0123,1,2018-11-12,LUNES,2018,11,12,3,MADRUGADA_2-5,GRAL PAZ,"PAZ, GRAL. AV.","PERON, EVA AV.","PAZ, GRAL. AV. y PERON, EVA AV.",9,-58.50251790,-34.67450313,AUTO-SD,AUTO,SD
2018-0124,1,2018-11-15,JUEVES,2018,11,15,19,TARDE_16-20,AUTOPISTA,AUTOPISTA PERITO MORENO,,AUTOPISTA PERITO MORENO y RESERVISTAS ARGENTINOS,9,-58.52144411,-34.63682499,CARGAS-CARGAS,CARGAS,CARGAS
2018-0125,1,2018-11-16,VIERNES,2018,11,16,21,NOCHE_21-1,AVENIDA,SAENZ AV.,VENTANA,SAENZ AV. y VENTANA,4,-58.41650465,-34.65084045,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0126,1,2018-11-18,DOMINGO,2018,11,18,12,MEDIODIA_11-15,GRAL PAZ,"PAZ, GRAL. AV.","FALCON, RAMON L.,CNEL.","PAZ, GRAL. AV. y FALCON, RAMON L.,CNEL.",9,-58.52994219,-34.64055918,MOTO-AUTO,MOTO,AUTO
2018-0127,1,2018-11-19,LUNES,2018,11,19,9,MANIANA_6-10,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CONSTITUYENTES AV.,"PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.",12,-58.50993046,-34.56919739,MOTO-MOTO,MOTO,MOTO
2018-0128,2,2018-11-25,DOMINGO,2018,11,25,4,MADRUGADA_2-5,GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 11200",9,-58.52844623,-34.64592873,AUTO-PASAJEROS,AUTO,PASAJEROS
2018-0129,1,2018-11-28,MIERCOLES,2018,11,28,4,MADRUGADA_2-5,AVENIDA,"NEWBERY, JORGE AV.",GUEVARA,"NEWBERY, JORGE AV. y GUEVARA",15,-58.45021367,-34.58695347,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0130,1,2018-12-03,LUNES,2018,12,3,3,MADRUGADA_2-5,AVENIDA,GAONA AV.,SEGUROLA AV.,GAONA AV. y SEGUROLA AV.,10,-58.49022072,-34.62770192,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0131,1,2018-12-07,VIERNES,2018,12,7,19,TARDE_16-20,AVENIDA,"MADERO, EDUARDO AV.",,"MADERO, EDUARDO AV. 550",1,-58.36860866,-34.60106568,MOTO-CARGAS,MOTO,CARGAS
2018-0132,1,2018-12-12,MIERCOLES,2018,12,12,8,MANIANA_6-10,AUTOPISTA,AUTOPISTA ARTURO ILLIA,"CASTILLO, RAMON S., PRES. AV.","AUTOPISTA ARTURO ILLIA y CASTILLO, RAMON S., PRES. AV.",2,-58.39490504,-34.57241534,PEATON-CARGAS,PEATON,CARGAS
2018-0133,1,2018-12-12,MIERCOLES,2018,12,12,14,MEDIODIA_11-15,AVENIDA,NAZCA AV.,RIVADAVIA AV.,NAZCA AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-CARGAS,PEATON,CARGAS
2018-0134,1,2018-12-12,MIERCOLES,2018,12,12,21,NOCHE_21-1,AVENIDA,LA PLATA AV.,CASEROS AV.,LA PLATA AV. y CASEROS AV.,7,-58.42349365,-34.64019887,PEATON-MOTO,PEATON,MOTO
