,ID_VICTIMA,ID_HECHO,ROL,SEXO,EDAD,RANGO_ETAREO,FECHA,HORA,TIPO_DE_CALLE,CALLE,CRUCE,COMUNA,LONGITUD,LATITUD,VICTIMA,ACUSADO
263,2017-0137-264,2017-0137,PEATON,FEMENINO,60,50_65,2017-11-17,11,AVENIDA,MOSCONI GENERAL AV.,SAN NICOLAS,11,-58.51280715,-34.59279388,PEATON,CARGAS
264,2017-0138-265,2017-0138,PASAJERO_ACOMPAÑANTE,MASCULINO,25,18_33,2017-11-19,10,AVENIDA,LAFUENTE AV.,"PERON, EVA AV.",7,-58.46258582,-34.64385704,MOTO,OBJETO FIJO
265,2017-0139-266,2017-0139,PASAJERO_ACOMPAÑANTE,FEMENINO,15,<18,2017-11-19,22,AVENIDA,"ROCA, CNEL. AV.",ESCALADA AV.,8,-58.45064148,-34.68003614,AUTO,OBJETO FIJO
266,2017-0140-267,2017-0140,CONDUCTOR,MASCULINO,24,18_33,2017-11-19,23,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,4,.,.,MOTO,PASAJEROS
267,2017-0141-268,2017-0141,PEATON,FEMENINO,22,18_33,2017-11-23,19,AVENIDA,LA PLATA AV.,"GOYENA, PEDRO AV.",6,-58.42717783,-34.62513374,PEATON,PASAJEROS
268,2017-0143-269,2017-0143,CONDUCTOR,MASCULINO,50,50_65,2017-11-25,21,CALLE,"TRELLES, MANUEL R.","DIAZ, CESAR, GRAL.",11,-58.46442001,-34.60724519,AUTO,PASAJEROS
269,2017-0144-270,2017-0144,PASAJERO_ACOMPAÑANTE,FEMENINO,50,50_65,2017-11-26,6,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV.",8,-58.47064556,-34.69843756,AUTO,OBJETO FIJO
270,2017-0145-271,2017-0145,CONDUCTOR,MASCULINO,58,50_65,2017-11-26,17,CALLE,MAZA,DON BOSCO,5,-58.41677733,-34.61223119,MOTO,AUTO
271,2017-0147-272,2017-0147,CONDUCTOR,MASCULINO,49,34_49,2017-11-28,11,GRAL PAZ,"PAZ, GRAL. AV.","PERON, EVA AV.",9,-58.50251790,-34.67450313,MOTO,AUTO
272,2017-0148-273,2017-0148,PEATON,FEMENINO,82,>65,2017-11-29,10,AVENIDA,SAN JUAN AV.,LA RIOJA,3,-58.40708125,-34.62438894,PEATON,PASAJEROS
273,2017-0149-274,2017-0149,PEATON,MASCULINO,13,<18,2017-11-30,12,AVENIDA,PASEO COLON AV.,MEXICO,1,-58.36947198,-34.61477051,PEATON,PASAJEROS
274,2017-0150-275,2017-0150,PEATON,MASCULINO,56,50_65,2017-12-04,1,AVENIDA,RIVADAVIA AV.,MIRALLA,9,-58.51140889,-34.63934531,PEATON,AUTO
275,2017-0151-276,2017-0151,PEATON,MASCULINO,SD,SD,2017-12-04,2,CALLE,VIEYTES,LUJAN,4,-58.37460912,-34.65559133,PEATON,PASAJEROS
276,2017-0152-277,2017-0152,CICLISTA,MASCULINO,19,18_33,2017-12-06,17,CALLE,CACHI,TRAFUL,4,-58.41146277,-34.65073916,BICICLETA,PASAJEROS
277,2017-0153-278,2017-0153,PASAJERO_ACOMPAÑANTE,MASCULINO,SD,SD,2017-12-11,2,AVENIDA,ROSARIO,LA PLATA AV.,6,-58.42855267,-34.61829385,MOTO,PASAJEROS
278,2017-0153-279,2017-0153,CONDUCTOR,MASCULINO,30,18_33,2017-12-11,2,AVENIDA,ROSARIO,LA PLATA AV.,6,-58.42855267,-34.61829385,MOTO,PASAJEROS
279,2017-0154-280,2017-0154,PEATON,MASCULINO,76,>65,2017-12-11,9,AVENIDA,ENTRE RIOS AV.,CASEROS AV.,4,-58.39035581,-34.63412287,PEATON,PASAJEROS
280,2017-0155-281,2017-0155,SD,MASCULINO,77,>65,2017-12-12,21,AVENIDA,RIVADAVIA AV.,,7,-58.45593915,-34.62656868,SD,MOTO
281,2017-0157-282,2017-0157,CONDUCTOR,MASCULINO,53,50_65,2017-12-17,9,GRAL PAZ,"PAZ, GRAL. AV.",HUMAITA,9,-58.52866211,-34.64597065,AUTO,PASAJEROS
282,2017-0158-283,2017-0158,CONDUCTOR,MASCULINO,32,18_33,2017-12-18,21,GRAL PAZ,GUALEGUAYCHU,"PAZ, GRAL. AV.",11,-58.52037476,-34.59407024,MOTO,AUTO
283,2017-0159-284,2017-0159,CONDUCTOR,MASCULINO,27,18_33,2017-12-20,4,AVENIDA,INDEPENDENCIA AV.,"CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOTO,AUTO
284,2017-0160-285,2017-0160,PEATON,FEMENINO,30,18_33,2017-12-22,13,AVENIDA,NAZCA AV.,,7,-58.47074114,-34.62771756,PEATON,MOTO
285,2017-0161-286,2017-0161,PEATON,FEMENINO,30,18_33,2017-12-26,15,AVENIDA,"PERON, EVA AV.",,9,-58.48200819,-34.65969965,PEATON,AUTO
286,2018-0001-287,2018-0001,PEATON,MASCULINO,83,>65,2018-01-01,22,AVENIDA,SAN JUAN AV.,RINCON,3,-58.39536773,-34.62297346,PEATON,MOTO
287,2018-0002-288,2018-0002,CICLISTA,FEMENINO,26,18_33,2018-01-03,16,CALLE,PERU,,1,-58.37456088,-34.61895467,BICICLETA,PASAJEROS
288,2018-0003-289,2018-0003,PEATON,FEMENINO,58,50_65,2018-01-05,10,AVENIDA,"PUEYRREDON, HONORIO, DR. AV.",GALICIA,15,-58.44860217,-34.60395657,PEATON,MULTIPLE
289,2018-0004-290,2018-0004,CONDUCTOR,MASCULINO,39,34_49,2018-01-09,9,AVENIDA,DEL LIBERTADOR AV.,MANZANARES,13,-58.46129513,-34.54332766,MOTO,MULTIPLE
290,2018-0005-291,2018-0005,PEATON,MASCULINO,54,50_65,2018-01-09,22,AVENIDA,PASEO COLON AV.,,1,-58.36907201,-34.61953517,PEATON,PASAJEROS
291,2018-0006-292,2018-0006,CICLISTA,FEMENINO,45,34_49,2018-01-10,21,CALLE,VALLE,BARCO CENTENERA DEL,6,-58.44062219,-34.62499107,BICICLETA,PASAJEROS
292,2018-0007-293,2018-0007,CONDUCTOR,MASCULINO,46,34_49,2018-01-11,2,AUTOPISTA,AUTOPISTA PERITO MORENO,,9,-58.52502765,-34.63601265,AUTO,AUTO
293,2018-0008-294,2018-0008,CONDUCTOR,FEMENINO,32,18_33,2018-01-12,17,AVENIDA,"HUERGO, ING. AV.",INDEPENDENCIA AV.,1,-58.36659655,-34.61687778,MOTO,CARGAS
294,2018-0009-295,2018-0009,CONDUCTOR,MASCULINO,19,18_33,2018-01-14,2,AVENIDA,PILCOMAYO,"BROWN, ALTE. AV.",4,-58.36737389,-34.62763661,MOTO,MOTO
295,2018-0010-296,2018-0010,CONDUCTOR,MASCULINO,40,34_49,2018-01-18,5,CALLE,CERVANTES,"BELAUSTEGUI, LUIS, DR.",10,-58.49807953,-34.63038658,MOTO,CARGAS
296,2018-0011-297,2018-0011,PEATON,MASCULINO,84,>65,2018-01-19,10,AVENIDA,CALLAO AV.,"LOPEZ, VICENTE",2,-58.39092703,-34.59088447,PEATON,PASAJEROS
297,2018-0012-298,2018-0012,CONDUCTOR,MASCULINO,20,18_33,2018-01-26,13,CALLE,OLIDEN,"CHILAVERT, MARTINIANO, CORONEL",8,-58.46912006,-34.68049201,MOTO,PASAJEROS
298,2018-0013-299,2018-0013,CONDUCTOR,MASCULINO,44,34_49,2018-01-28,8,AVENIDA,CONGRESO AV.,GALVAN,12,-58.48661286,-34.56786129,MOTO,AUTO
299,2018-0014-300,2018-0014,PEATON,MASCULINO,SD,SD,2018-01-31,20,AVENIDA,"MORENO, PERITO AV.",RIVERA INDARTE AV.,7,-58.44074927,-34.65080597,PEATON,MOTO
300,2018-0015-301,2018-0015,CONDUCTOR,MASCULINO,28,18_33,2018-02-06,1,AVENIDA,AUSTRALIA AV.,,4,-58.38636298,-34.64684275,MOTO,PASAJEROS
301,2018-0015-302,2018-0015,PASAJERO_ACOMPAÑANTE,MASCULINO,19,18_33,2018-02-06,1,AVENIDA,AUSTRALIA AV.,,4,-58.38636298,-34.64684275,MOTO,PASAJEROS
302,2018-0016-303,2018-0016,CONDUCTOR,MASCULINO,31,18_33,2018-02-15,10,AVENIDA,DEL LIBERTADOR AV.,"RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,MOTO,CARGAS
303,2018-0017-304,2018-0017,PEATON,MASCULINO,35,34_49,2018-02-17,4,AVENIDA,SAN PEDRITO AV.,RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON,AUTO
304,2018-0018-305,2018-0018,CONDUCTOR,MASCULINO,26,18_33,2018-02-17,7,CALLE,ISABEL LA CATOLICA,"SALVADORES, CNEL.",4,-58.37207554,-34.64543658,MOTO,CARGAS
305,2018-0019-306,2018-0019,PEATON,FEMENINO,80,>65,2018-02-17,12,AVENIDA,LAS HERAS GENERAL AV.,CALLAO AV.,2,-58.39189441,-34.59176378,PEATON,PASAJEROS
306,2018-0020-307,2018-0020,CONDUCTOR,MASCULINO,26,18_33,2018-02-19,22,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,,8,-58.45012957,-34.66518343,MOTO,CARGAS
307,2018-0021-308,2018-0021,PEATON,FEMENINO,62,50_65,2018-02-22,10,AVENIDA,"ALCORTA, AMANCIO AV.",ZAVALETA,4,-58.40184094,-34.64546845,PEATON,PASAJEROS
308,2018-0022-309,2018-0022,CONDUCTOR,MASCULINO,28,18_33,2018-02-24,0,AVENIDA,"MONTES DE OCA, MANUEL AV.",OLAVARRIA,4,-58.37441153,-34.63966783,MOTO,CARGAS
309,2018-0023-310,2018-0023,CONDUCTOR,MASCULINO,28,18_33,2018-02-24,6,CALLE,BARCO CENTENERA DEL,ROSARIO,6,-58.44110156,-34.62082399,MOTO,AUTO
310,2018-0024-311,2018-0024,PEATON,MASCULINO,70,>65,2018-02-28,23,AVENIDA,ALVAREZ THOMAS AV.,DONADO,15,-58.47087351,-34.57827342,PEATON,CARGAS
311,2018-0025-312,2018-0025,PEATON,MASCULINO,70,>65,2018-03-04,22,AVENIDA,AVELLANEDA AV.,BOYACA AV.,7,-58.45962210,-34.62245140,PEATON,AUTO
312,2018-0026-313,2018-0026,CONDUCTOR,MASCULINO,24,18_33,2018-03-09,4,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",SAENZ AV.,4,-58.41657793,-34.65476216,MOVIL,CARGAS
313,2018-0026-314,2018-0026,PASAJERO_ACOMPAÑANTE,MASCULINO,30,18_33,2018-03-09,4,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",SAENZ AV.,4,-58.41657793,-34.65476216,MOVIL,CARGAS
314,2018-0027-315,2018-0027,PEATON,FEMENINO,74,>65,2018-03-11,23,CALLE,CASTRO,RONDEAU,5,-58.41911301,-34.63722107,PEATON,MOTO
315,2018-0028-316,2018-0028,PEATON,MASCULINO,71,>65,2018-03-13,15,AVENIDA,"BILBAO, FRANCISCO AV.",AZUL,9,-58.47120586,-34.64251042,PEATON,CARGAS
316,2018-0029-317,2018-0029,CONDUCTOR,MASCULINO,26,18_33,2018-03-15,18,AVENIDA,NAZCA AV.,GAONA AV.,11,-58.47418944,-34.62049672,MOTO,AUTO
317,2018-0030-318,2018-0030,CONDUCTOR,MASCULINO,24,18_33,2018-03-20,1,AVENIDA,PLAZA,ALVAREZ THOMAS AV.,15,-58.46720441,-34.57905579,MOTO,MOTO
318,2018-0031-319,2018-0031,CONDUCTOR,MASCULINO,31,18_33,2018-03-28,10,AVENIDA,GAONA AV.,"ARTIGAS, JOSE GERVASIO, GRAL.",11,-58.46909362,-34.61779710,MOTO,CARGAS
319,2018-0032-320,2018-0032,PEATON,MASCULINO,70,>65,2018-04-02,13,AVENIDA,CABILDO AV.,AGUILAR,13,-58.44704343,-34.56888640,PEATON,PASAJEROS
320,2018-0033-321,2018-0033,CONDUCTOR,FEMENINO,42,34_49,2018-04-07,7,AVENIDA,CAMARONES,LOPE DE VEGA AV.,10,-58.50535541,-34.62902048,MOTO,CARGAS
321,2018-0034-322,2018-0034,PEATON,MASCULINO,24,18_33,2018-04-11,18,AVENIDA,SANTA FE AV.,,2,-58.40021675,-34.59522198,PEATON,PASAJEROS
322,2018-0035-323,2018-0035,PEATON,FEMENINO,39,34_49,2018-04-12,16,AVENIDA,RIVADAVIA AV.,,7,-58.46325991,-34.62919627,PEATON,PASAJEROS
323,2018-0036-324,2018-0036,CONDUCTOR,MASCULINO,37,34_49,2018-04-13,23,AVENIDA,SAN MARTIN AV.,ARGERICH,15,-58.49471482,-34.59694755,MOTO,AUTO
324,2018-0037-325,2018-0037,PEATON,MASCULINO,84,>65,2018-04-18,18,AVENIDA,CORDOBA AV.,"URIBURU JOSE E., PRES.",2,-58.39872610,-34.59975962,PEATON,CARGAS
325,2018-0038-326,2018-0038,PEATON,FEMENINO,59,50_65,2018-04-20,17,AVENIDA,RIVADAVIA AV.,,1,-58.38872177,-34.60885045,PEATON,AUTO
326,2018-0038-327,2018-0038,PEATON,MASCULINO,61,50_65,2018-04-20,17,AVENIDA,RIVADAVIA AV.,,1,-58.38872177,-34.60885045,PEATON,AUTO
327,2018-0039-328,2018-0039,PEATON,MASCULINO,37,34_49,2018-04-21,22,AUTOPISTA,"LUGONES, LEOPOLDO AV.",,14,.,.,PEATON,AUTO
328,2018-0040-329,2018-0040,PEATON,FEMENINO,SD,SD,2018-04-27,11,CALLE,"FREIRE, RAMON, CAP. GRAL.","OLAGUER Y FELIU, VIRREY",13,-58.45686132,-34.57305993,PEATON,CARGAS
329,2018-0041-330,2018-0041,PEATON,FEMENINO,78,>65,2018-04-27,13,AVENIDA,LA PLATA AV.,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4,-58.42281627,-34.64282424,PEATON,PASAJEROS
330,2018-0042-331,2018-0042,PASAJERO_ACOMPAÑANTE,MASCULINO,23,18_33,2018-04-27,18,CALLE,BRANDSEN,PERDRIEL,4,-58.38666024,-34.63953396,MOTO,CARGAS
331,2018-0043-332,2018-0043,CONDUCTOR,MASCULINO,25,18_33,2018-04-28,6,AVENIDA,"VILARDEBO, TEODORO",ALVAREZ JONTE AV.,11,-58.49122843,-34.61207587,MOTO,AUTO
